timestamp,pair,action,leverage,confidence,note,Score_ETF,Score_Stables,Score_Stress,Score_Gewichtet
2026-03-06T21:49:30Z,BTC/CHF,hold,0,0.360863,coingecko-auto,0.231430,0.406684,1.000000,0.360863
2026-03-06T22:17:32Z,BTC/CHF,hold,0,0.315016,coingecko-auto,0.154681,0.407356,1.000000,0.315016
2026-03-06T22:52:11Z,BTC/CHF,hold,0,0.252469,coingecko-auto,0.051233,0.405765,1.000000,0.252469
2026-03-06T23:18:17Z,BTC/CHF,hold,0,0.254007,coingecko-auto,0.057500,0.398357,1.000000,0.254007
2026-03-06T23:46:51Z,BTC/CHF,hold,0,0.235049,coingecko-auto,0.000000,0.450164,1.000000,0.235049
2026-03-07T01:04:37Z,BTC/CHF,hold,0,0.243799,coingecko-auto,0.000000,0.479331,1.000000,0.243799
2026-03-07T03:28:05Z,BTC/CHF,hold,0,0.243338,coingecko-auto,0.000000,0.477793,1.000000,0.243338
2026-03-07T04:45:22Z,BTC/CHF,hold,0,0.242303,coingecko-auto,0.000000,0.474343,1.000000,0.242303
2026-03-07T05:31:53Z,BTC/CHF,hold,0,0.245011,coingecko-auto,0.000000,0.483370,1.000000,0.245011
2026-03-07T06:25:45Z,BTC/CHF,hold,0,0.244740,coingecko-auto,0.000000,0.482466,1.000000,0.244740
2026-03-07T07:02:45Z,BTC/CHF,hold,0,0.243763,coingecko-auto,0.000000,0.479209,1.000000,0.243763
2026-03-07T07:46:16Z,BTC/CHF,hold,0,0.248289,coingecko-auto,0.000000,0.494295,1.000000,0.248289
2026-03-07T08:17:58Z,BTC/CHF,hold,0,0.248537,coingecko-auto,0.000000,0.495123,1.000000,0.248537
2026-03-07T08:51:23Z,BTC/CHF,hold,0,0.248587,coingecko-auto,0.000000,0.495290,1.000000,0.248587
2026-03-07T09:19:10Z,BTC/CHF,hold,0,0.247997,coingecko-auto,0.000000,0.493322,1.000000,0.247997
2026-03-07T09:48:23Z,BTC/CHF,hold,0,0.248348,coingecko-auto,0.000000,0.494493,1.000000,0.248348
2026-03-07T10:13:38Z,BTC/CHF,hold,0,0.247761,coingecko-auto,0.000000,0.492536,1.000000,0.247761
2026-03-07T10:45:39Z,BTC/CHF,hold,0,0.248792,coingecko-auto,0.000000,0.495973,1.000000,0.248792
2026-03-07T11:11:28Z,BTC/CHF,hold,0,0.248681,coingecko-auto,0.000000,0.495603,1.000000,0.248681
2026-03-07T11:39:44Z,BTC/CHF,hold,0,0.250020,coingecko-auto,0.000000,0.500067,1.000000,0.250020
2026-03-07T12:24:23Z,BTC/CHF,hold,0,0.250172,coingecko-auto,0.000000,0.500574,1.000000,0.250172
2026-03-07T13:11:44Z,BTC/CHF,hold,0,0.250497,coingecko-auto,0.000000,0.501655,1.000000,0.250497
2026-03-07T13:52:38Z,BTC/CHF,hold,0,0.248225,coingecko-auto,0.000000,0.494085,1.000000,0.248225
2026-03-07T14:15:00Z,BTC/CHF,hold,0,0.248719,coingecko-auto,0.000000,0.495729,1.000000,0.248719
2026-03-07T14:45:46Z,BTC/CHF,hold,0,0.259891,coingecko-auto,0.000000,0.532969,1.000000,0.259891
2026-03-07T15:13:24Z,BTC/CHF,hold,0,0.262396,coingecko-auto,0.000000,0.541319,1.000000,0.262396
2026-03-07T15:42:10Z,BTC/CHF,hold,0,0.264172,coingecko-auto,0.000000,0.547240,1.000000,0.264172
2026-03-07T16:15:14Z,BTC/CHF,hold,0,0.262738,coingecko-auto,0.000000,0.542459,1.000000,0.262738
2026-03-07T16:47:23Z,BTC/CHF,hold,0,0.264516,coingecko-auto,0.000000,0.548387,1.000000,0.264516
2026-03-07T17:12:52Z,BTC/CHF,hold,0,0.262900,coingecko-auto,0.000000,0.543002,1.000000,0.262900
2026-03-07T17:42:48Z,BTC/CHF,hold,0,0.261737,coingecko-auto,0.000000,0.539123,1.000000,0.261737
2026-03-07T18:19:15Z,BTC/CHF,hold,0,0.256723,coingecko-auto,0.000000,0.522411,1.000000,0.256723
2026-03-07T18:53:23Z,BTC/CHF,hold,0,0.257626,coingecko-auto,0.000000,0.525419,1.000000,0.257626
2026-03-07T19:14:02Z,BTC/CHF,hold,0,0.256899,coingecko-auto,0.000000,0.522998,1.000000,0.256899
2026-03-07T19:40:23Z,BTC/CHF,hold,0,0.257371,coingecko-auto,0.000000,0.524569,1.000000,0.257371
2026-03-07T20:14:05Z,BTC/CHF,hold,0,0.257744,coingecko-auto,0.000000,0.525814,1.000000,0.257744
2026-03-07T20:44:56Z,BTC/CHF,hold,0,0.257369,coingecko-auto,0.000000,0.524562,1.000000,0.257369
2026-03-07T21:12:03Z,BTC/CHF,hold,0,0.257553,coingecko-auto,0.000000,0.525175,1.000000,0.257553
2026-03-07T21:40:19Z,BTC/CHF,hold,0,0.258760,coingecko-auto,0.000000,0.529199,1.000000,0.258760
2026-03-07T22:12:50Z,BTC/CHF,hold,0,0.258606,coingecko-auto,0.000000,0.528685,1.000000,0.258606
2026-03-07T22:45:16Z,BTC/CHF,hold,0,0.257874,coingecko-auto,0.000000,0.526247,1.000000,0.257874
2026-03-07T23:13:13Z,BTC/CHF,hold,0,0.256421,coingecko-auto,0.000000,0.521402,1.000000,0.256421
2026-03-07T23:41:41Z,BTC/CHF,hold,0,0.253637,coingecko-auto,0.000000,0.512123,1.000000,0.253637
2026-03-08T01:09:25Z,BTC/CHF,hold,0,0.254221,coingecko-auto,0.000000,0.514069,1.000000,0.254221
2026-03-08T03:40:18Z,BTC/CHF,hold,0,0.255097,coingecko-auto,0.000000,0.516990,1.000000,0.255097
2026-03-08T05:04:55Z,BTC/CHF,hold,0,0.254523,coingecko-auto,0.000000,0.515076,1.000000,0.254523
2026-03-08T06:01:00Z,BTC/CHF,hold,0,0.254478,coingecko-auto,0.000000,0.514925,1.000000,0.254478
2026-03-08T07:04:17Z,BTC/CHF,hold,0,0.255196,coingecko-auto,0.000000,0.517320,1.000000,0.255196
2026-03-08T07:47:29Z,BTC/CHF,hold,0,0.251604,coingecko-auto,0.000000,0.505346,1.000000,0.251604
2026-03-08T08:18:40Z,BTC/CHF,hold,0,0.249995,coingecko-auto,0.000000,0.499982,1.000000,0.249995
2026-03-08T08:51:58Z,BTC/CHF,hold,0,0.251077,coingecko-auto,0.000000,0.503591,1.000000,0.251077
2026-03-08T09:19:06Z,BTC/CHF,hold,0,0.251373,coingecko-auto,0.000000,0.504578,1.000000,0.251373
2026-03-08T09:49:32Z,BTC/CHF,hold,0,0.250892,coingecko-auto,0.000000,0.502972,1.000000,0.250892
2026-03-08T10:15:05Z,BTC/CHF,hold,0,0.250975,coingecko-auto,0.000000,0.503249,1.000000,0.250975
2026-03-08T10:47:39Z,BTC/CHF,hold,0,0.250941,coingecko-auto,0.000000,0.503135,1.000000,0.250941
2026-03-08T11:12:48Z,BTC/CHF,hold,0,0.250053,coingecko-auto,0.000000,0.500178,1.000000,0.250053
2026-03-08T11:40:41Z,BTC/CHF,hold,0,0.250808,coingecko-auto,0.000000,0.502694,1.000000,0.250808
2026-03-08T12:25:27Z,BTC/CHF,hold,0,0.249748,coingecko-auto,0.000000,0.499161,1.000000,0.249748
2026-03-08T13:13:27Z,BTC/CHF,hold,0,0.248291,coingecko-auto,0.000000,0.494303,1.000000,0.248291
2026-03-08T13:53:42Z,BTC/CHF,hold,0,0.248795,coingecko-auto,0.000000,0.495984,1.000000,0.248795
2026-03-08T14:16:06Z,BTC/CHF,hold,0,0.249362,coingecko-auto,0.000000,0.497875,1.000000,0.249362
2026-03-08T14:46:59Z,BTC/CHF,hold,0,0.250691,coingecko-auto,0.000000,0.502304,1.000000,0.250691
2026-03-08T15:14:05Z,BTC/CHF,hold,0,0.250332,coingecko-auto,0.000000,0.501108,1.000000,0.250332
2026-03-08T15:43:05Z,BTC/CHF,hold,0,0.249285,coingecko-auto,0.000000,0.497617,1.000000,0.249285
2026-03-08T16:15:53Z,BTC/CHF,hold,0,0.250461,coingecko-auto,0.000000,0.501535,1.000000,0.250461
2026-03-08T16:49:20Z,BTC/CHF,hold,0,0.249193,coingecko-auto,0.000000,0.497311,1.000000,0.249193
2026-03-08T17:14:35Z,BTC/CHF,hold,0,0.248741,coingecko-auto,0.000000,0.495805,1.000000,0.248741
2026-03-08T17:44:43Z,BTC/CHF,hold,0,0.247417,coingecko-auto,0.000000,0.491388,1.000000,0.247417
2026-03-08T18:19:34Z,BTC/CHF,hold,0,0.248820,coingecko-auto,0.000000,0.496067,1.000000,0.248820
2026-03-08T18:55:08Z,BTC/CHF,hold,0,0.248661,coingecko-auto,0.000000,0.495537,1.000000,0.248661
2026-03-08T19:16:11Z,BTC/CHF,hold,0,0.248386,coingecko-auto,0.000000,0.494620,1.000000,0.248386
2026-03-08T19:41:45Z,BTC/CHF,hold,0,0.248779,coingecko-auto,0.000000,0.495931,1.000000,0.248779
2026-03-08T20:14:19Z,BTC/CHF,hold,0,0.248456,coingecko-auto,0.000000,0.494853,1.000000,0.248456
2026-03-08T20:45:59Z,BTC/CHF,hold,0,0.249494,coingecko-auto,0.000000,0.498312,1.000000,0.249494
2026-03-08T21:13:51Z,BTC/CHF,hold,0,0.249815,coingecko-auto,0.000000,0.499385,1.000000,0.249815
2026-03-08T21:42:10Z,BTC/CHF,hold,0,0.249562,coingecko-auto,0.000000,0.498539,1.000000,0.249562
2026-03-08T22:13:12Z,BTC/CHF,hold,0,0.249493,coingecko-auto,0.000000,0.498311,1.000000,0.249493
2026-03-08T22:46:02Z,BTC/CHF,hold,0,0.248942,coingecko-auto,0.000000,0.496474,1.000000,0.248942
2026-03-08T23:14:06Z,BTC/CHF,hold,0,0.249917,coingecko-auto,0.000000,0.499723,1.000000,0.249917
2026-03-08T23:43:00Z,BTC/CHF,hold,0,0.254096,coingecko-auto,0.000000,0.513653,1.000000,0.254096
2026-03-09T01:09:23Z,BTC/CHF,hold,0,0.255485,coingecko-auto,0.000000,0.518282,1.000000,0.255485
2026-03-09T03:44:10Z,BTC/CHF,hold,0,0.257260,coingecko-auto,0.000000,0.524201,1.000000,0.257260
2026-03-09T05:15:34Z,BTC/CHF,hold,0,0.258026,coingecko-auto,0.000000,0.526752,1.000000,0.258026
2026-03-09T06:14:06Z,BTC/CHF,hold,0,0.257165,coingecko-auto,0.000000,0.523884,1.000000,0.257165
2026-03-09T07:31:47Z,BTC/CHF,hold,0,0.257797,coingecko-auto,0.000000,0.525990,1.000000,0.257797
2026-03-09T08:32:14Z,BTC/CHF,hold,0,0.258312,coingecko-auto,0.000000,0.527707,1.000000,0.258312
2026-03-09T09:37:19Z,BTC/CHF,hold,0,0.258510,coingecko-auto,0.000000,0.528367,1.000000,0.258510
2026-03-09T10:34:45Z,BTC/CHF,hold,0,0.257722,coingecko-auto,0.000000,0.525740,1.000000,0.257722
2026-03-09T11:27:44Z,BTC/CHF,hold,0,0.258585,coingecko-auto,0.000000,0.528616,1.000000,0.258585
2026-03-09T11:55:04Z,BTC/CHF,hold,0,0.258471,coingecko-auto,0.000000,0.528237,1.000000,0.258471
2026-03-09T12:35:42Z,BTC/CHF,hold,0,0.258577,coingecko-auto,0.000000,0.528589,1.000000,0.258577
2026-03-09T13:58:22Z,BTC/CHF,hold,0,0.267683,coingecko-auto,0.016632,0.525679,1.000000,0.267683
2026-03-09T14:49:23Z,BTC/CHF,hold,0,0.248562,coingecko-auto,0.000000,0.495206,1.000000,0.248562
2026-03-09T15:46:22Z,BTC/CHF,hold,0,0.848877,coingecko-auto,1.000000,0.496255,1.000000,0.848877
2026-03-09T16:45:34Z,BTC/CHF,hold,0,0.846712,coingecko-auto,1.000000,0.489039,1.000000,0.846712
2026-03-09T17:39:26Z,BTC/CHF,hold,0,0.824006,coingecko-auto,1.000000,0.413354,1.000000,0.824006
2026-03-09T18:37:24Z,BTC/CHF,hold,0,0.821847,coingecko-auto,1.000000,0.406156,1.000000,0.821847
2026-03-09T19:33:05Z,BTC/CHF,hold,0,0.824176,coingecko-auto,1.000000,0.413921,1.000000,0.824176
2026-03-09T20:21:44Z,BTC/CHF,hold,0,0.823487,coingecko-auto,1.000000,0.411622,1.000000,0.823487
2026-03-09T20:56:33Z,BTC/CHF,hold,0,0.822608,coingecko-auto,1.000000,0.408692,1.000000,0.822608
2026-03-09T21:25:59Z,BTC/CHF,hold,0,0.823044,coingecko-auto,1.000000,0.410146,1.000000,0.823044
2026-03-09T21:52:49Z,BTC/CHF,hold,0,0.823577,coingecko-auto,1.000000,0.411923,1.000000,0.823577
2026-03-09T22:18:17Z,BTC/CHF,hold,0,0.800495,coingecko-auto,1.000000,0.334982,1.000000,0.800495
2026-03-09T22:51:29Z,BTC/CHF,hold,0,0.801492,coingecko-auto,1.000000,0.338306,1.000000,0.801492
2026-03-09T23:17:45Z,BTC/CHF,hold,0,0.801879,coingecko-auto,1.000000,0.339595,1.000000,0.801879
2026-03-09T23:47:29Z,BTC/CHF,hold,0,0.797009,coingecko-auto,1.000000,0.323364,1.000000,0.797009
2026-03-10T01:04:03Z,BTC/CHF,hold,0,0.795783,coingecko-auto,1.000000,0.319278,1.000000,0.795783
2026-03-10T03:36:05Z,BTC/CHF,hold,0,0.794219,coingecko-auto,1.000000,0.314064,1.000000,0.794219
2026-03-10T05:05:11Z,BTC/CHF,hold,0,0.793607,coingecko-auto,1.000000,0.312023,1.000000,0.793607
2026-03-10T06:03:24Z,BTC/CHF,hold,0,0.792798,coingecko-auto,1.000000,0.309328,1.000000,0.792798
2026-03-10T07:11:18Z,BTC/CHF,hold,0,0.791550,coingecko-auto,1.000000,0.305167,1.000000,0.791550
2026-03-10T07:58:07Z,BTC/CHF,hold,0,0.789747,coingecko-auto,1.000000,0.299156,1.000000,0.789747
2026-03-10T08:38:45Z,BTC/CHF,hold,0,0.791021,coingecko-auto,1.000000,0.303402,1.000000,0.791021
2026-03-10T09:33:30Z,BTC/CHF,hold,0,0.790903,coingecko-auto,1.000000,0.303009,1.000000,0.790903
2026-03-10T10:28:49Z,BTC/CHF,hold,0,0.792209,coingecko-auto,1.000000,0.307365,1.000000,0.792209
2026-03-10T11:06:45Z,BTC/CHF,hold,0,0.791254,coingecko-auto,1.000000,0.304181,1.000000,0.791254
2026-03-10T11:52:01Z,BTC/CHF,hold,0,0.791932,coingecko-auto,1.000000,0.306440,1.000000,0.791932
2026-03-10T12:35:38Z,BTC/CHF,hold,0,0.792439,coingecko-auto,1.000000,0.308131,1.000000,0.792439
2026-03-10T13:54:34Z,BTC/CHF,hold,0,0.791355,coingecko-auto,1.000000,0.304518,1.000000,0.791355
2026-03-10T14:40:21Z,BTC/CHF,hold,0,0.798482,coingecko-auto,1.000000,0.328272,1.000000,0.798482
2026-03-10T15:50:31Z,BTC/CHF,hold,0,0.797569,coingecko-auto,1.000000,0.325229,1.000000,0.797569
2026-03-10T16:45:09Z,BTC/CHF,hold,0,0.798464,coingecko-auto,1.000000,0.328212,1.000000,0.798464
2026-03-10T17:38:21Z,BTC/CHF,hold,0,0.813154,coingecko-auto,1.000000,0.377180,1.000000,0.813154
2026-03-10T18:34:36Z,BTC/CHF,hold,0,0.805563,coingecko-auto,1.000000,0.351876,1.000000,0.805563
2026-03-10T19:31:14Z,BTC/CHF,hold,0,0.805661,coingecko-auto,1.000000,0.352203,1.000000,0.805661
2026-03-10T20:22:10Z,BTC/CHF,hold,0,0.805864,coingecko-auto,1.000000,0.352880,1.000000,0.805864
2026-03-10T20:54:58Z,BTC/CHF,hold,0,0.805616,coingecko-auto,1.000000,0.352054,1.000000,0.805616
2026-03-10T21:20:56Z,BTC/CHF,hold,0,0.805626,coingecko-auto,1.000000,0.352087,1.000000,0.805626
2026-03-10T21:48:04Z,BTC/CHF,hold,0,0.803651,coingecko-auto,1.000000,0.345502,1.000000,0.803651
2026-03-10T22:17:17Z,BTC/CHF,hold,0,0.821642,coingecko-auto,1.000000,0.405472,1.000000,0.821642
2026-03-10T22:51:01Z,BTC/CHF,hold,0,0.822324,coingecko-auto,1.000000,0.407747,1.000000,0.822324
2026-03-10T23:17:28Z,BTC/CHF,hold,0,0.821310,coingecko-auto,1.000000,0.404367,1.000000,0.821310
2026-03-10T23:47:17Z,BTC/CHF,hold,0,0.822607,coingecko-auto,1.000000,0.408690,1.000000,0.822607
2026-03-11T01:04:46Z,BTC/CHF,hold,0,0.820279,coingecko-auto,1.000000,0.411222,0.969128,0.820279
2026-03-11T03:36:08Z,BTC/CHF,hold,0,0.819191,coingecko-auto,1.000000,0.406917,0.971158,0.819191
2026-03-11T05:06:19Z,BTC/CHF,hold,0,0.821794,coingecko-auto,1.000000,0.416265,0.969146,0.821794
